ASV_numbers,domain,phylum,class,order,family,genus,species
ASV_4852,Eukaryota,Basidiomycota,NA,Thelephorales,Thelephoraceae,NA,NA
ASV_4853,Eukaryota,Basidiomycota,NA,Agaricales,Inocybaceae,Inocybe,NA
ASV_4854,Eukaryota,Ascomycota,NA,Saccharomycetales,Dipodascaceae,Dipodascus,NA
ASV_4855,Eukaryota,Ascomycota,NA,Pezizales,Tuberaceae,Tuber,Tuber_anniae
ASV_4856,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_4857,NA,NA,NA,NA,NA,NA,NA
ASV_4858,NA,NA,NA,NA,NA,NA,NA
ASV_4859,Eukaryota,Ascomycota,NA,Microascales,Halosphaeriaceae,Halosphaeriaceae_gen_Incertae_sedis,Halosphaeriaceae_sp
ASV_4860,Eukaryota,Ascomycota,NA,Thelebolales,Pseudeurotiaceae,Geomyces,Geomyces_sp
ASV_4861,NA,NA,NA,NA,NA,NA,NA
ASV_4862,Eukaryota,Ascomycota,NA,Pezizales,Pyronemataceae,Tricharina,Tricharina_sp
ASV_4863,Eukaryota,Basidiomycota,NA,Thelephorales,Thelephoraceae,Tomentella,Tomentella_sp
ASV_4864,Eukaryota,Basidiomycota,NA,Tremellomycetes_ord_Incertae_sedis,Tremellomycetes_fam_Incertae_sedis,Tremellomycetes_gen_Incertae_sedis,Tremellomycetes_sp
ASV_4865,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_4866,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_4867,Eukaryota,Ascomycota,NA,Helotiales,Dermateaceae,Cryptosporiopsis,Cryptosporiopsis_sp
ASV_4868,Eukaryota,Basidiomycota,NA,NA,NA,NA,NA
ASV_4869,Eukaryota,Basidiomycota,NA,Atheliales,Byssocorticiaceae,Byssocorticium,Byssocorticium_atrovirens
ASV_4870,Eukaryota,Ascomycota,NA,Pleosporales,Sporormiaceae,Preussia,NA
ASV_4871,Eukaryota,Mucoromycota,NA,Umbelopsidales,Umbelopsidaceae,Umbelopsis,Umbelopsis_isabellina
ASV_4872,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_4873,Eukaryota,Ascomycota,NA,Venturiales,Venturiaceae,Sympodiella,NA
ASV_4874,Eukaryota,Ascomycota,NA,Chaetothyriales,Herpotrichiellaceae,NA,NA
ASV_4875,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_4876,Eukaryota,Mucoromycota,NA,Umbelopsidales,Umbelopsidaceae,Umbelopsis,Umbelopsis_sp
ASV_4877,Eukaryota,Basidiomycota,NA,Thelephorales,Thelephoraceae,Tomentella,NA
ASV_4878,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_4879,Eukaryota,Basidiomycota,NA,Agaricales,Pluteaceae,Pluteus,NA
ASV_4880,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_4881,Eukaryota,Basidiomycota,NA,Agaricales,Inocybaceae,Inocybe,NA
ASV_4882,Eukaryota,Basidiomycota,NA,Russulales,Russulaceae,Lactarius,Lactarius_blennius
ASV_4883,Eukaryota,Ascomycota,NA,Chaetothyriales,NA,NA,NA
ASV_4884,Eukaryota,Basidiomycota,NA,Agaricales,Clavariaceae,Clavulinopsis,NA
ASV_4885,NA,NA,NA,NA,NA,NA,NA
ASV_4886,Eukaryota,Ascomycota,NA,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala_sp
ASV_4887,Eukaryota,Ascomycota,NA,Xylariales,Xylariaceae,NA,NA
ASV_4888,Eukaryota,Ascomycota,NA,Chaetothyriales,Chaetothyriales_fam_Incertae_sedis,Chaetothyriales_gen_Incertae_sedis,Chaetothyriales_sp
ASV_4889,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_4890,Eukaryota,Basidiomycota,NA,NA,NA,NA,NA
ASV_4891,Eukaryota,Fungi_phy_Incertae_sedis,NA,Fungi_ord_Incertae_sedis,Fungi_fam_Incertae_sedis,Fungi_gen_Incertae_sedis,Fungi_sp
ASV_4892,Eukaryota,Basidiomycota,NA,Agaricales,NA,NA,NA
ASV_4893,Eukaryota,Ascomycota,NA,Sordariales,Sordariales_fam_Incertae_sedis,Sordariales_gen_Incertae_sedis,Sordariales_sp
ASV_4894,Eukaryota,Ascomycota,NA,Onygenales,Onygenales_fam_Incertae_sedis,Onygenales_gen_Incertae_sedis,Onygenales_sp
ASV_4895,Eukaryota,Rozellomycota,NA,GS11,GS11_fam_Incertae_sedis,GS11_gen_Incertae_sedis,GS11_sp
ASV_4896,Eukaryota,Ascomycota,NA,Helotiales,Helotiales_fam_Incertae_sedis,Helotiales_gen_Incertae_sedis,Helotiales_sp
ASV_4897,Eukaryota,NA,NA,NA,NA,NA,NA
ASV_4898,Eukaryota,Basidiomycota,NA,Thelephorales,Thelephoraceae,Tomentella,NA
ASV_4899,NA,NA,NA,NA,NA,NA,NA
ASV_4900,NA,NA,NA,NA,NA,NA,NA
ASV_4901,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_4902,Eukaryota,Ascomycota,NA,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala_sp
ASV_4903,NA,NA,NA,NA,NA,NA,NA
ASV_4904,NA,NA,NA,NA,NA,NA,NA
ASV_4905,Eukaryota,Basidiomycota,NA,Thelephorales,Thelephoraceae,Tomentella,Tomentella_sp
ASV_4906,Eukaryota,Ascomycota,NA,Helotiales,Ascocorticiaceae,Ascocorticium,NA
ASV_4907,Eukaryota,Ascomycota,NA,Pleosporales,Pleosporales_fam_Incertae_sedis,Pleosporales_gen_Incertae_sedis,Pleosporales_sp
ASV_4908,Eukaryota,Ascomycota,NA,Geoglossales,Geoglossaceae,Geoglossum,Geoglossum_sp
ASV_4909,Eukaryota,Ascomycota,NA,Helotiales,Myxotrichaceae,Oidiodendron,NA
ASV_4910,Eukaryota,Ascomycota,NA,Pleosporales,Phaeosphaeriaceae,Neosetophoma,NA
ASV_4911,NA,NA,NA,NA,NA,NA,NA
ASV_4912,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_4913,Eukaryota,Ascomycota,NA,Pezizales,Ascobolaceae,Ascobolus,Ascobolus_sp
ASV_4914,NA,NA,NA,NA,NA,NA,NA
ASV_4915,Eukaryota,Basidiomycota,NA,Agaricales,Clavariaceae,Clavulinopsis,Clavulinopsis_sp
ASV_4916,Eukaryota,Basidiomycota,NA,Sebacinales,Serendipitaceae,Serendipita,Serendipita_sp
ASV_4917,Eukaryota,Ascomycota,NA,Chaetothyriales,Cyphellophoraceae,Anthopsis,Anthopsis_sp
ASV_4918,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_4919,Eukaryota,Ascomycota,NA,Chaetothyriales,Chaetothyriales_fam_Incertae_sedis,Chaetothyriales_gen_Incertae_sedis,Chaetothyriales_sp
ASV_4920,Eukaryota,Basidiomycota,NA,Sebacinales,Sebacinaceae,Sebacina,Sebacina_epigaea
ASV_4921,Eukaryota,Basidiomycota,NA,Agaricales,Inocybaceae,Inocybe,Inocybe_griseolilacina
ASV_4922,Eukaryota,Basidiomycota,NA,Thelephorales,Thelephoraceae,Tomentella,Tomentella_sp
ASV_4923,Eukaryota,Ascomycota,NA,Pezizales,Sarcosomataceae,NA,NA
ASV_4924,Eukaryota,Ascomycota,NA,Helotiales,NA,NA,NA
ASV_4925,Eukaryota,Ascomycota,NA,Pezizales,Pezizaceae,Pachyphlodes,Pachyphlodes_melanoxantha
ASV_4926,Eukaryota,Ascomycota,NA,Helotiales,Helotiales_fam_Incertae_sedis,NA,NA
ASV_4927,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_4928,NA,NA,NA,NA,NA,NA,NA
ASV_4929,Eukaryota,Basidiomycota,NA,Thelephorales,Thelephoraceae,Tomentella,Tomentella_sp
ASV_4930,Eukaryota,Ascomycota,NA,Pezizales,Pyronemataceae,Geopora,Geopora_sp
ASV_4931,Eukaryota,Basidiomycota,NA,Agaricales,Hygrophoraceae,NA,NA
ASV_4932,Eukaryota,Ascomycota,NA,Eurotiomycetes_ord_Incertae_sedis,Eurotiomycetes_fam_Incertae_sedis,Eurotiomycetes_gen_Incertae_sedis,Eurotiomycetes_sp
ASV_4933,Eukaryota,Basidiomycota,NA,Sebacinales,Sebacinaceae,Sebacina,NA
ASV_4934,Eukaryota,Basidiomycota,NA,Agaricales,Cortinariaceae,Cortinarius,NA
ASV_4935,Eukaryota,Ascomycota,NA,Chaetothyriales,Herpotrichiellaceae,Herpotrichiellaceae_gen_Incertae_sedis,Herpotrichiellaceae_sp
ASV_4936,Eukaryota,Basidiomycota,NA,Thelephorales,Thelephoraceae,Tomentella,NA
ASV_4937,Eukaryota,Ascomycota,NA,Helotiales,Ploettnerulaceae,Cadophora,Cadophora_sp
ASV_4938,NA,NA,NA,NA,NA,NA,NA
ASV_4939,Eukaryota,Basidiomycota,NA,Agaricales,Inocybaceae,Inocybe,NA
ASV_4940,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_4941,Eukaryota,Basidiomycota,NA,Russulales,Russulaceae,Lactarius,Lactarius_pallidus
ASV_4942,Eukaryota,Basidiomycota,NA,Sebacinales,Sebacinaceae,Sebacina,Sebacina_sp
ASV_4943,Eukaryota,Basidiomycota,NA,Thelephorales,Thelephoraceae,NA,NA
ASV_4944,Eukaryota,Basidiomycota,NA,Agaricales,Agaricales_fam_Incertae_sedis,Agaricales_gen_Incertae_sedis,Agaricales_sp
ASV_4945,NA,NA,NA,NA,NA,NA,NA
ASV_4946,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_4947,Eukaryota,Basidiomycota,NA,Thelephorales,Thelephoraceae,Tomentella,NA
ASV_4948,Eukaryota,Ascomycota,NA,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala_sp
ASV_4949,NA,NA,NA,NA,NA,NA,NA
ASV_4950,NA,NA,NA,NA,NA,NA,NA
ASV_4951,Eukaryota,Basidiomycota,NA,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon_pyriforme
ASV_4952,Eukaryota,Ascomycota,NA,Helotiales,Helotiales_fam_Incertae_sedis,Helotiales_gen_Incertae_sedis,Helotiales_sp
ASV_4953,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_4954,NA,NA,NA,NA,NA,NA,NA
ASV_4955,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_4956,Eukaryota,Basidiomycota,NA,Sebacinales,Sebacinaceae,Sebacina,NA
ASV_4957,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_4958,Eukaryota,Ascomycota,NA,Xylariales,Xylariaceae,Nemania,Nemania_changningensis
ASV_4959,Eukaryota,Ascomycota,NA,Helotiales,Hyaloscyphaceae,Hyaloscyphaceae_gen_Incertae_sedis,Hyaloscyphaceae_sp
ASV_4960,NA,NA,NA,NA,NA,NA,NA
ASV_4961,Eukaryota,Ascomycota,NA,Chaetothyriales,Herpotrichiellaceae,Herpotrichiellaceae_gen_Incertae_sedis,Herpotrichiellaceae_sp
ASV_4962,NA,NA,NA,NA,NA,NA,NA
ASV_4963,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_4964,Eukaryota,Basidiomycota,NA,Agaricales,Inocybaceae,Inocybe,Inocybe_sp
ASV_4965,Eukaryota,Basidiomycota,NA,Sebacinales,Sebacinaceae,Sebacina,Sebacina_sp
ASV_4966,Eukaryota,Ascomycota,NA,Helotiales,Helotiales_fam_Incertae_sedis,Helotiales_gen_Incertae_sedis,Helotiales_sp
ASV_4967,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_4968,Eukaryota,Basidiomycota,NA,Sebacinales,Serendipitaceae,Serendipita,Serendipita_sp
ASV_4969,Eukaryota,Basidiomycota,NA,Agaricales,Inocybaceae,Inocybe,NA
ASV_4970,Eukaryota,Basidiomycota,NA,Tremellales,Trimorphomycetaceae,Saitozyma,NA
ASV_4971,Eukaryota,Mortierellomycota,NA,Mortierellales,Mortierellaceae,Mortierella,NA
ASV_4972,Eukaryota,Ascomycota,NA,Mytilinidiales,Mytilinidiaceae,NA,NA
ASV_4973,Eukaryota,Rozellomycota,NA,GS11,GS11_fam_Incertae_sedis,GS11_gen_Incertae_sedis,GS11_sp
ASV_4974,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_4975,Eukaryota,Basidiomycota,NA,Sebacinales,Sebacinaceae,Sebacina,NA
ASV_4976,Eukaryota,Basidiomycota,NA,Filobasidiales,Piskurozymaceae,Solicoccozyma,Solicoccozyma_terricola
ASV_4977,Eukaryota,Ascomycota,NA,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,Archaeorhizomyces_sp
ASV_4978,Eukaryota,Ascomycota,NA,Helotiales,NA,NA,NA
ASV_4979,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_4980,Eukaryota,Basidiomycota,NA,Agaricales,Inocybaceae,Inocybe,NA
ASV_4981,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_4982,Eukaryota,Basidiomycota,NA,Sebacinales,Sebacinaceae,Sebacina,Sebacina_incrustans
ASV_4983,Eukaryota,Basidiomycota,NA,Agaricales,Cortinariaceae,Cortinarius,NA
ASV_4984,Eukaryota,Basidiomycota,NA,Agaricales,Inocybaceae,Inocybe,Inocybe_suryana
ASV_4985,Eukaryota,Basidiomycota,NA,NA,NA,NA,NA
ASV_4986,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_4987,NA,NA,NA,NA,NA,NA,NA
ASV_4988,NA,NA,NA,NA,NA,NA,NA
ASV_4989,Eukaryota,Ascomycota,NA,Peltigerales,Pannariaceae,NA,NA
ASV_4990,Eukaryota,Ascomycota,NA,Chaetothyriales,Chaetothyriales_fam_Incertae_sedis,Chaetothyriales_gen_Incertae_sedis,Chaetothyriales_sp
ASV_4991,Eukaryota,Ascomycota,NA,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp
ASV_4992,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_4993,NA,NA,NA,NA,NA,NA,NA
ASV_4994,Eukaryota,Ascomycota,NA,Eurotiales,Elaphomycetaceae,Elaphomyces,NA
ASV_4995,Eukaryota,Basidiomycota,NA,Sebacinales,Sebacinaceae,Sebacina,Sebacina_sp
ASV_4996,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_4997,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_4998,Eukaryota,Basidiomycota,NA,Agaricales,Cortinariaceae,Cortinarius,NA
ASV_4999,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_5000,Eukaryota,Basidiomycota,NA,Agaricales,Cortinariaceae,Cortinarius,Cortinarius_puellaris
ASV_5001,Eukaryota,Ascomycota,NA,Hypocreales,Bionectriaceae,NA,NA
ASV_5002,Eukaryota,Basidiomycota,NA,Cantharellales,NA,NA,NA
ASV_5003,Eukaryota,Ascomycota,NA,Hypocreales,Hypocreales_fam_Incertae_sedis,NA,NA
ASV_5004,Eukaryota,Ascomycota,NA,Ascomycota_ord_Incertae_sedis,Ascomycota_fam_Incertae_sedis,Ascomycota_gen_Incertae_sedis,Ascomycota_sp
ASV_5005,Eukaryota,Ascomycota,NA,Pleosporales,Melanommataceae,NA,NA
ASV_5006,Eukaryota,Fungi_phy_Incertae_sedis,NA,Fungi_ord_Incertae_sedis,Fungi_fam_Incertae_sedis,Fungi_gen_Incertae_sedis,Fungi_sp
ASV_5007,Eukaryota,Ascomycota,NA,Chaetothyriales,Herpotrichiellaceae,Herpotrichiellaceae_gen_Incertae_sedis,Herpotrichiellaceae_sp
ASV_5008,Eukaryota,Basidiomycota,NA,Russulales,Russulaceae,Lactarius,Lactarius_blennius
ASV_5009,Eukaryota,Ascomycota,NA,Chaetothyriales,Chaetothyriales_fam_Incertae_sedis,Chaetothyriales_gen_Incertae_sedis,Chaetothyriales_sp
ASV_5010,Eukaryota,Basidiomycota,NA,Sebacinales,Sebacinaceae,Sebacina,NA
ASV_5011,Eukaryota,Ascomycota,NA,Tubeufiales,Tubeufiaceae,Tubeufiaceae_gen_Incertae_sedis,Tubeufiaceae_sp
ASV_5012,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_5013,Eukaryota,Basidiomycota,NA,Russulales,Russulaceae,Russula,Russula_integriformis
ASV_5014,Eukaryota,Basidiomycota,NA,Sebacinales,Sebacinaceae,Sebacina,Sebacina_sp
ASV_5015,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_5016,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_5017,NA,NA,NA,NA,NA,NA,NA
ASV_5018,Eukaryota,Ascomycota,NA,Hypocreales,Ophiocordycipitaceae,NA,NA
ASV_5019,NA,NA,NA,NA,NA,NA,NA
ASV_5020,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_5021,Eukaryota,Ascomycota,NA,Ascomycota_ord_Incertae_sedis,Ascomycota_fam_Incertae_sedis,Ascomycota_gen_Incertae_sedis,Ascomycota_sp
ASV_5022,Eukaryota,Basidiomycota,NA,Sebacinales,Sebacinaceae,Sebacina,Sebacina_sp
ASV_5023,Eukaryota,Basidiomycota,NA,Atheliales,Pilodermataceae,Piloderma,NA
ASV_5024,Eukaryota,Mucoromycota,NA,Umbelopsidales,Umbelopsidaceae,Umbelopsis,Umbelopsis_sp
ASV_5025,Eukaryota,Basidiomycota,NA,Agaricales,Mycenaceae,Mycena,NA
ASV_5026,Eukaryota,Basidiomycota,NA,Sebacinales,Sebacinaceae,Sebacina,Sebacina_sp
ASV_5027,Eukaryota,Basidiomycota,NA,Thelephorales,Thelephoraceae,Tomentella,Tomentella_sp
ASV_5028,Eukaryota,Ascomycota,NA,Helotiales,Helotiales_fam_Incertae_sedis,Helotiales_gen_Incertae_sedis,Helotiales_sp
ASV_5029,Eukaryota,Basidiomycota,NA,Trechisporales,Trechisporales_fam_Incertae_sedis,Trechisporales_gen_Incertae_sedis,Trechisporales_sp
ASV_5030,NA,NA,NA,NA,NA,NA,NA
ASV_5031,Eukaryota,Ascomycota,NA,Pezizales,Pyronemataceae,Genabea,NA
ASV_5032,NA,NA,NA,NA,NA,NA,NA
ASV_5033,Eukaryota,Basidiomycota,NA,Boletales,Melanogastraceae,Melanogaster,NA
ASV_5034,Eukaryota,Ascomycota,NA,Orbiliales,Orbiliaceae,Orbiliaceae_gen_Incertae_sedis,Orbiliaceae_sp
ASV_5035,NA,NA,NA,NA,NA,NA,NA
ASV_5036,Eukaryota,Mucoromycota,NA,Umbelopsidales,Umbelopsidaceae,Umbelopsis,NA
ASV_5037,Eukaryota,Ascomycota,NA,Pleosporales,Lophiostomataceae,Lophiostoma,NA
ASV_5038,Eukaryota,Basidiomycota,NA,Agaricales,Cortinariaceae,Cortinarius,NA
ASV_5039,Eukaryota,Ascomycota,NA,Chaetothyriales,Herpotrichiellaceae,NA,NA
ASV_5040,Eukaryota,Basidiomycota,NA,Russulales,Russulaceae,Russula,Russula_aurora
ASV_5041,Eukaryota,Chytridiomycota,NA,Rhizophydiales,Rhizophydiales_fam_Incertae_sedis,Rhizophydiales_gen_Incertae_sedis,Rhizophydiales_sp
ASV_5042,Eukaryota,Basidiomycota,NA,Auriculariales,Hyaloriaceae,Protodontia,Protodontia_piceicola
ASV_5043,Eukaryota,NA,NA,NA,NA,NA,NA
ASV_5044,NA,NA,NA,NA,NA,NA,NA
ASV_5045,Eukaryota,Ascomycota,NA,Mycosphaerellales,Mycosphaerellaceae,NA,NA
ASV_5046,Eukaryota,Ascomycota,NA,Helotiales,NA,NA,NA
ASV_5047,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_5048,Eukaryota,Basidiomycota,NA,Leucosporidiales,Leucosporidiaceae,Leucosporidium,NA
ASV_5049,NA,NA,NA,NA,NA,NA,NA
ASV_5050,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_5051,Eukaryota,Ascomycota,NA,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha_emarginata
ASV_5052,Eukaryota,Basidiomycota,NA,Agaricales,Clavariaceae,Clavaria,Clavaria_atrofusca
ASV_5053,Eukaryota,Ascomycota,NA,Helotiales,Hyaloscyphaceae,Hyalopeziza,Hyalopeziza_sp
ASV_5054,Eukaryota,Ascomycota,NA,GS36,GS36_fam_Incertae_sedis,GS36_gen_Incertae_sedis,GS36_sp
ASV_5055,Eukaryota,Mucoromycota,NA,Mucorales,Cunninghamellaceae,Absidia,Absidia_sp
ASV_5056,Eukaryota,Ascomycota,NA,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma_rugulosum
ASV_5057,Eukaryota,Ascomycota,NA,Sordariomycetes_ord_Incertae_sedis,Sordariomycetes_fam_Incertae_sedis,Sordariomycetes_gen_Incertae_sedis,Sordariomycetes_sp
ASV_5058,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_5059,Eukaryota,Basidiomycota,NA,Thelephorales,Thelephoraceae,Tomentella,Tomentella_sp
ASV_5060,Eukaryota,Basidiomycota,NA,Agaricales,Cortinariaceae,Cortinarius,Cortinarius_scabridipileus
ASV_5061,Eukaryota,Basidiomycota,NA,Sebacinales,Sebacinaceae,Helvellosebacina,Helvellosebacina_sp
ASV_5062,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_5063,Eukaryota,Ascomycota,NA,Helotiales,NA,NA,NA
ASV_5064,Eukaryota,Basidiomycota,NA,Agaricales,Tricholomataceae,Delicatula,Delicatula_integrella
ASV_5065,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_5066,Eukaryota,Ascomycota,NA,Hypocreales,Hypocreales_fam_Incertae_sedis,NA,NA
ASV_5067,Eukaryota,Basidiomycota,NA,Thelephorales,Thelephoraceae,Tomentella,Tomentella_sp
ASV_5068,NA,NA,NA,NA,NA,NA,NA
ASV_5069,Eukaryota,Ascomycota,NA,Helotiales,Helotiaceae,NA,NA
ASV_5070,Eukaryota,Ascomycota,NA,Helotiales,NA,NA,NA
ASV_5071,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_5072,Eukaryota,Ascomycota,NA,Pleosporales,Melanommataceae,NA,NA
ASV_5073,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_5074,Eukaryota,Basidiomycota,NA,Agaricales,Inocybaceae,Inocybe,Inocybe_occulta
ASV_5075,Eukaryota,Ascomycota,NA,Hypocreales,Hypocreales_fam_Incertae_sedis,NA,NA
ASV_5076,NA,NA,NA,NA,NA,NA,NA
ASV_5077,Eukaryota,Basidiomycota,NA,Agaricales,Inocybaceae,Inocybe,Inocybe_sp
ASV_5078,Eukaryota,Basidiomycota,NA,Trechisporales,Hydnodontaceae,Subulicystidium,NA
ASV_5079,Eukaryota,Ascomycota,NA,Pleosporales,Didymellaceae,NA,NA
ASV_5080,Eukaryota,Ascomycota,NA,Pezizales,Pyronemataceae,NA,NA
ASV_5081,Eukaryota,Mortierellomycota,NA,Mortierellales,Mortierellaceae,Mortierella,Mortierella_sp
ASV_5082,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_5083,NA,NA,NA,NA,NA,NA,NA
ASV_5084,Eukaryota,Ascomycota,NA,Pezizales,Tuberaceae,Tuber,NA
ASV_5085,Eukaryota,Basidiomycota,NA,Atheliales,NA,NA,NA
ASV_5086,Eukaryota,Basidiomycota,NA,Agaricales,Hygrophoraceae,Hygrophorus,Hygrophorus_eburneus
ASV_5087,Eukaryota,Basidiomycota,NA,Agaricales,Hymenogastraceae,Hymenogaster,Hymenogaster_sp
ASV_5088,NA,NA,NA,NA,NA,NA,NA
ASV_5089,Eukaryota,Ascomycota,NA,Pezizomycotina_ord_Incertae_sedis,Pezizomycotina_fam_Incertae_sedis,Triscelophorus,Triscelophorus_sp
ASV_5090,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_5091,Eukaryota,Ascomycota,NA,Capnodiales,Capnodiales_fam_Incertae_sedis,Capnodiales_gen_Incertae_sedis,Capnodiales_sp
ASV_5092,Eukaryota,Basidiomycota,NA,Thelephorales,Thelephoraceae,Thelephoraceae_gen_Incertae_sedis,Thelephoraceae_sp
ASV_5093,Eukaryota,Rozellomycota,NA,Rozellomycota_ord_Incertae_sedis,Rozellomycota_fam_Incertae_sedis,Rozellomycota_gen_Incertae_sedis,Rozellomycota_sp
ASV_5094,NA,NA,NA,NA,NA,NA,NA
ASV_5095,Eukaryota,Ascomycota,NA,Pezizomycotina_ord_Incertae_sedis,Pezizomycotina_fam_Incertae_sedis,Pezizomycotina_gen_Incertae_sedis,Pezizomycotina_sp
ASV_5096,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
ASV_5097,Eukaryota,Ascomycota,NA,Pleosporales,NA,NA,NA
ASV_5098,Eukaryota,Ascomycota,NA,Helotiales,Helotiales_fam_Incertae_sedis,Helotiales_gen_Incertae_sedis,Helotiales_sp
ASV_5099,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
